Hour,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
7116,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7117,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7118,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7119,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7120,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7121,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7122,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7123,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7124,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7125,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7126,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7127,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7128,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7129,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7130,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7131,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7132,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7133,1100,1100,1200,3200,3200,2508,0.785714286,0.785714286,0.857142857,1,1,0.78375
7134,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7135,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7136,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7137,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7138,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7139,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7140,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7141,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7142,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7143,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7144,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7145,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7146,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7147,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7148,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7149,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7150,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7151,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7152,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7153,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7154,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7155,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7156,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7157,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7158,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7159,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7160,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7161,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7162,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7163,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7164,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7165,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7166,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7167,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7168,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7169,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7170,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7171,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7172,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7173,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7174,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7175,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7176,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7177,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7178,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7179,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7180,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7181,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7182,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7183,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7184,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7185,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7186,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7187,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7188,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7189,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7190,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7191,1100,1100,1200,3200,2708,2508,0.785714286,0.785714286,0.857142857,1,0.84625,0.78375
7192,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7193,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7194,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7195,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7196,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7197,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7198,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7199,1100,1100,1200,3200,2708,3200,0.785714286,0.785714286,0.857142857,1,0.84625,1
7200,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7201,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7202,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7203,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7204,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7205,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7206,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7207,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7208,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7209,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7210,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7211,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7212,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7213,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7214,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7215,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7216,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7217,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7218,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7219,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7220,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7221,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7222,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7223,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7224,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7225,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7226,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7227,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7228,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7229,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7230,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7231,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7232,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7233,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7234,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7235,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7236,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7237,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7238,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7239,1200,1100,1200,3200,2708,3200,0.857142857,0.785714286,0.857142857,1,0.84625,1
7240,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7241,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7242,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7243,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7244,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7245,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7246,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7247,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7248,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7249,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7250,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7251,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7252,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7253,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7254,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
7255,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7256,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7257,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7258,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7259,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7260,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7261,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7262,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7263,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7264,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7265,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7266,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7267,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7268,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7269,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7270,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7271,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7272,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7273,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7274,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7275,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7276,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7277,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7278,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7279,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7280,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7281,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7282,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7283,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7284,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7285,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7286,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7287,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7288,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7289,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7290,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7291,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7292,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7293,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7294,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7295,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7296,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7297,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7298,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7299,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7300,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7301,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7302,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7303,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7304,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7305,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7306,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7307,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7308,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7309,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7310,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7311,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7312,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7313,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7314,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7315,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7316,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7317,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7318,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7319,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7320,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7321,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7322,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7323,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7324,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7325,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7326,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7327,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7328,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7329,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7330,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7331,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7332,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7333,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7334,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7335,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7336,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7337,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7338,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7339,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7340,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7341,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7342,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7343,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7344,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7345,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7346,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7347,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7348,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7349,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7350,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7351,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7352,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7353,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7354,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7355,1200,1100,1200,3200,3200,2508,0.857142857,0.785714286,0.857142857,1,1,0.78375
7356,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7357,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
7358,1200,1100,1200,3200,2708,2508,0.857142857,0.785714286,0.857142857,1,0.84625,0.78375
