Hour,Export [MW],,,Import [MW],,,Export [MW/MWmax],,,Import [MW/MWmax],,
1766,5200,5200,5200,2236,2759,2200,1,1,1,0.69875,0.8621875,0.6875
1767,5200,5200,5200,2236,2759,2200,1,1,1,0.69875,0.8621875,0.6875
1768,5200,5200,5200,2236,2759,2200,1,1,1,0.69875,0.8621875,0.6875
1769,5200,5200,5200,2436,2759,2600,1,1,1,0.76125,0.8621875,0.8125
1770,5200,5200,5200,2386,2759,2600,1,1,1,0.745625,0.8621875,0.8125
1771,5200,5200,5200,2036,2759,2600,1,1,1,0.63625,0.8621875,0.8125
1772,5200,5200,5200,2400,2795,2200,1,1,1,0.75,0.8734375,0.6875
1773,5200,5200,5200,2400,2795,2200,1,1,1,0.75,0.8734375,0.6875
1774,5200,5200,5200,2400,2495,2200,1,1,1,0.75,0.7796875,0.6875
1775,5200,5200,5200,2400,2395,2600,1,1,1,0.75,0.7484375,0.8125
1776,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1777,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1778,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1779,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1780,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1781,5200,5200,5200,2400,2359,2400,1,1,1,0.75,0.7371875,0.75
1782,5200,5200,5200,2400,2395,2400,1,1,1,0.75,0.7484375,0.75
1783,5200,5200,5200,2400,2559,2600,1,1,1,0.75,0.7996875,0.8125
1784,5200,5200,5200,2400,2559,2600,1,1,1,0.75,0.7996875,0.8125
1785,5200,5200,5200,2400,2559,2600,1,1,1,0.75,0.7996875,0.8125
1786,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1787,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1788,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1789,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1790,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1791,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1792,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1793,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1794,5200,5200,5200,2400,2759,2600,1,1,1,0.75,0.8621875,0.8125
1795,5200,5200,5200,2400,2700,2600,1,1,1,0.75,0.84375,0.8125
1796,5200,5200,5200,2600,2795,2600,1,1,1,0.8125,0.8734375,0.8125
1797,5200,5200,5200,2600,2795,2600,1,1,1,0.8125,0.8734375,0.8125
1798,5200,5200,5200,2600,2495,2400,1,1,1,0.8125,0.7796875,0.75
1799,5200,5200,5200,2600,2395,2400,1,1,1,0.8125,0.7484375,0.75
1800,5200,5200,5200,2600,2500,2400,1,1,1,0.8125,0.78125,0.75
1801,5200,5200,5200,2600,2500,2400,1,1,1,0.8125,0.78125,0.75
1802,5200,5200,5200,2516,2500,2350,1,1,1,0.78625,0.78125,0.734375
1803,5200,5200,5200,2516,2500,2300,1,1,1,0.78625,0.78125,0.71875
1804,5200,5200,5200,2516,2500,2250,1,1,1,0.78625,0.78125,0.703125
1805,5200,5200,5200,2600,2500,2250,1,1,1,0.8125,0.78125,0.703125
1806,5200,5200,5200,2600,2559,2250,1,1,1,0.8125,0.7996875,0.703125
1807,5200,4900,5200,2606,2700,2250,1,0.942307692,1,0.814375,0.84375,0.703125
1808,5200,4900,5200,2606,2700,2250,1,0.942307692,1,0.814375,0.84375,0.703125
1809,5200,4900,5200,2606,2700,2250,1,0.942307692,1,0.814375,0.84375,0.703125
1810,5200,4900,5200,2606,2700,2200,1,0.942307692,1,0.814375,0.84375,0.6875
1811,5200,4900,5200,2606,2700,2200,1,0.942307692,1,0.814375,0.84375,0.6875
1812,5200,4900,5200,2606,2700,2200,1,0.942307692,1,0.814375,0.84375,0.6875
1813,5200,4900,5200,2606,2700,2200,1,0.942307692,1,0.814375,0.84375,0.6875
1814,5200,4900,5200,2606,2700,1800,1,0.942307692,1,0.814375,0.84375,0.5625
1815,5200,4900,5200,2606,2700,1800,1,0.942307692,1,0.814375,0.84375,0.5625
1816,5200,4900,5200,2606,2700,1800,1,0.942307692,1,0.814375,0.84375,0.5625
1817,5200,5200,5200,2606,2700,1800,1,1,1,0.814375,0.84375,0.5625
1818,5200,5200,5200,2606,2700,1850,1,1,1,0.814375,0.84375,0.578125
1819,5200,5200,5200,2606,2700,1850,1,1,1,0.814375,0.84375,0.578125
1820,5200,5200,5200,2606,2995,1850,1,1,1,0.814375,0.9359375,0.578125
1821,5200,5200,5200,2606,2995,1850,1,1,1,0.814375,0.9359375,0.578125
1822,5200,5200,5200,2686,2695,1900,1,1,1,0.839375,0.8421875,0.59375
1823,5200,5200,5200,2686,2595,1950,1,1,1,0.839375,0.8109375,0.609375
1824,5200,5200,5200,2600,2559,1700,1,1,1,0.8125,0.7996875,0.53125
1825,5200,5200,5200,2600,2559,1600,1,1,1,0.8125,0.7996875,0.5
1826,5200,5200,5200,2516,2559,1550,1,1,1,0.78625,0.7996875,0.484375
1827,5200,5200,5200,2516,2559,1550,1,1,1,0.78625,0.7996875,0.484375
1828,5200,5200,5200,2516,2559,1500,1,1,1,0.78625,0.7996875,0.46875
1829,5200,5200,5200,2600,2559,1500,1,1,1,0.8125,0.7996875,0.46875
1830,5200,5200,5200,2600,2559,1550,1,1,1,0.8125,0.7996875,0.484375
1831,5200,4900,5200,2606,2759,1550,1,0.942307692,1,0.814375,0.8621875,0.484375
1832,5200,4900,5200,2606,2759,1600,1,0.942307692,1,0.814375,0.8621875,0.5
1833,5200,4900,5200,2606,2759,1700,1,0.942307692,1,0.814375,0.8621875,0.53125
1834,5200,4900,5200,2606,2900,1750,1,0.942307692,1,0.814375,0.90625,0.546875
1835,5200,4900,5200,2606,2900,1750,1,0.942307692,1,0.814375,0.90625,0.546875
1836,5200,4900,5200,2606,2900,1750,1,0.942307692,1,0.814375,0.90625,0.546875
1837,5200,4900,5200,2606,2900,1800,1,0.942307692,1,0.814375,0.90625,0.5625
1838,5200,4900,5200,2606,2900,1850,1,0.942307692,1,0.814375,0.90625,0.578125
1839,5200,4900,5200,2606,2900,1950,1,0.942307692,1,0.814375,0.90625,0.609375
1840,5200,4900,5200,2606,2900,1950,1,0.942307692,1,0.814375,0.90625,0.609375
1841,5200,5200,5200,2606,2900,2000,1,1,1,0.814375,0.90625,0.625
1842,5200,5200,5200,2606,2900,2000,1,1,1,0.814375,0.90625,0.625
1843,5200,5200,5200,2606,2900,2000,1,1,1,0.814375,0.90625,0.625
1844,5200,5200,5200,2606,2995,2000,1,1,1,0.814375,0.9359375,0.625
1845,5200,5200,5200,2606,2995,2400,1,1,1,0.814375,0.9359375,0.75
1846,5200,5200,5200,2686,2695,2400,1,1,1,0.839375,0.8421875,0.75
1847,5200,5200,5200,2686,2595,2400,1,1,1,0.839375,0.8109375,0.75
1848,5200,5200,5200,2686,2759,2486,1,1,1,0.839375,0.8621875,0.776875
1849,5200,5200,5200,2686,2759,2486,1,1,1,0.839375,0.8621875,0.776875
1850,5200,5200,5200,2566,2759,2486,1,1,1,0.801875,0.8621875,0.776875
1851,5200,5200,5200,2566,2759,2486,1,1,1,0.801875,0.8621875,0.776875
1852,5200,5200,5200,2566,2759,2486,1,1,1,0.801875,0.8621875,0.776875
1853,5200,5200,5200,2686,2759,2486,1,1,1,0.839375,0.8621875,0.776875
1854,5200,5200,5200,2686,2995,2486,1,1,1,0.839375,0.9359375,0.776875
1855,5200,5200,5200,2656,2995,2486,1,1,1,0.83,0.9359375,0.776875
1856,5200,5200,5200,2606,2995,2486,1,1,1,0.814375,0.9359375,0.776875
1857,5200,5200,5200,2606,3195,2350,1,1,1,0.814375,0.9984375,0.734375
1858,5200,5200,5200,2656,3195,1950,1,1,1,0.83,0.9984375,0.609375
1859,5200,5200,5200,2656,3195,1950,1,1,1,0.83,0.9984375,0.609375
1860,5200,5200,5200,2656,3195,1950,1,1,1,0.83,0.9984375,0.609375
1861,5200,5200,5200,2656,3195,1800,1,1,1,0.83,0.9984375,0.5625
1862,5200,5200,5200,2656,3195,1700,1,1,1,0.83,0.9984375,0.53125
1863,5200,5200,5200,2656,3195,1600,1,1,1,0.83,0.9984375,0.5
1864,5200,5200,5200,2656,3195,1500,1,1,1,0.83,0.9984375,0.46875
1865,5200,5200,5200,2806,3195,1500,1,1,1,0.876875,0.9984375,0.46875
1866,5200,5200,5200,2806,3195,1500,1,1,1,0.876875,0.9984375,0.46875
1867,5200,5200,5200,2806,3195,1500,1,1,1,0.876875,0.9984375,0.46875
1868,5200,5200,5200,2806,3195,1500,1,1,1,0.876875,0.9984375,0.46875
1869,5200,5200,5200,2806,3195,1500,1,1,1,0.876875,0.9984375,0.46875
1870,5200,5200,5200,2806,2895,1500,1,1,1,0.876875,0.9046875,0.46875
1871,5200,5200,5200,2806,2795,1500,1,1,1,0.876875,0.8734375,0.46875
1872,5200,5200,5200,2326,2759,1700,1,1,1,0.726875,0.8621875,0.53125
1873,5200,5200,5200,2326,2759,1700,1,1,1,0.726875,0.8621875,0.53125
1874,5200,5200,5200,2196,2759,1700,1,1,1,0.68625,0.8621875,0.53125
1875,5200,5200,5200,2196,2759,1850,1,1,1,0.68625,0.8621875,0.578125
1876,5200,5200,5200,2196,2759,1850,1,1,1,0.68625,0.8621875,0.578125
1877,5200,5200,5200,2326,2759,1850,1,1,1,0.726875,0.8621875,0.578125
1878,5200,5200,5200,1836,2795,1900,1,1,1,0.57375,0.8734375,0.59375
1879,5200,5200,5200,1836,2995,1800,1,1,1,0.57375,0.9359375,0.5625
1880,5200,5200,5200,1836,2995,2200,1,1,1,0.57375,0.9359375,0.6875
1881,5200,5200,5200,1836,2995,2150,1,1,1,0.57375,0.9359375,0.671875
1882,5200,5200,5200,1836,3195,2050,1,1,1,0.57375,0.9984375,0.640625
1883,5200,5200,5200,1836,3195,1650,1,1,1,0.57375,0.9984375,0.515625
1884,5200,5200,5200,1836,3195,1700,1,1,1,0.57375,0.9984375,0.53125
1885,5200,5200,5200,1836,3195,1650,1,1,1,0.57375,0.9984375,0.515625
1886,5200,5200,5200,1836,3195,1600,1,1,1,0.57375,0.9984375,0.5
1887,5200,5200,5200,1836,3000,1600,1,1,1,0.57375,0.9375,0.5
1888,5200,5200,5200,1836,3000,1500,1,1,1,0.57375,0.9375,0.46875
1889,5200,5200,5200,1836,3000,1500,1,1,1,0.57375,0.9375,0.46875
1890,5200,5200,5200,1836,3000,1500,1,1,1,0.57375,0.9375,0.46875
1891,5200,5200,5200,2446,3000,1500,1,1,1,0.764375,0.9375,0.46875
1892,5200,5200,5200,2446,3000,1500,1,1,1,0.764375,0.9375,0.46875
1893,5200,5200,5200,2446,3000,1500,1,1,1,0.764375,0.9375,0.46875
1894,5200,5200,5200,2446,2895,1500,1,1,1,0.764375,0.9046875,0.46875
1895,5200,5200,5200,2446,2795,1500,1,1,1,0.764375,0.8734375,0.46875
1896,5200,5100,5200,2376,2795,1500,1,0.980769231,1,0.7425,0.8734375,0.46875
1897,5200,5100,5200,2376,2600,1500,1,0.980769231,1,0.7425,0.8125,0.46875
1898,5200,5100,5200,2246,2600,1500,1,0.980769231,1,0.701875,0.8125,0.46875
1899,5200,5100,5200,2246,2600,1600,1,0.980769231,1,0.701875,0.8125,0.5
1900,5200,5100,5200,2246,2795,1600,1,0.980769231,1,0.701875,0.8734375,0.5
1901,5200,5100,5200,2376,2795,1600,1,0.980769231,1,0.7425,0.8734375,0.5
1902,5200,5100,5200,2246,2795,1650,1,0.980769231,1,0.701875,0.8734375,0.515625
1903,5200,5100,5200,2246,2795,1550,1,0.980769231,1,0.701875,0.8734375,0.484375
1904,5200,5100,5200,2246,2795,1550,1,0.980769231,1,0.701875,0.8734375,0.484375
1905,5200,5100,5200,2246,2795,1500,1,0.980769231,1,0.701875,0.8734375,0.46875
1906,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1907,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1908,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1909,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1910,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1911,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1912,5200,5100,5200,2246,2495,1500,1,0.980769231,1,0.701875,0.7796875,0.46875
1913,5200,5100,5200,2246,2795,1500,1,0.980769231,1,0.701875,0.8734375,0.46875
1914,5200,5100,5200,2246,2795,1500,1,0.980769231,1,0.701875,0.8734375,0.46875
1915,5200,5100,5200,2400,2795,1650,1,0.980769231,1,0.75,0.8734375,0.515625
1916,5200,5100,5200,2400,2795,1650,1,0.980769231,1,0.75,0.8734375,0.515625
1917,5200,5100,5200,2400,2795,1750,1,0.980769231,1,0.75,0.8734375,0.546875
1918,5200,5100,5200,2400,2795,2150,1,0.980769231,1,0.75,0.8734375,0.671875
1919,5200,5100,5200,2400,2795,2150,1,0.980769231,1,0.75,0.8734375,0.671875
1920,5200,5200,5200,2426,2600,2436,1,1,1,0.758125,0.8125,0.76125
1921,5200,5200,5200,2426,2600,2436,1,1,1,0.758125,0.8125,0.76125
1922,5200,5200,5200,2296,2600,2436,1,1,1,0.7175,0.8125,0.76125
1923,5200,5200,5200,2296,2600,2436,1,1,1,0.7175,0.8125,0.76125
1924,5200,5200,5200,2296,2795,2436,1,1,1,0.7175,0.8734375,0.76125
1925,5200,5200,5200,2296,2795,2436,1,1,1,0.7175,0.8734375,0.76125
1926,5200,5200,5200,2296,2795,2436,1,1,1,0.7175,0.8734375,0.76125
1927,5200,5200,5200,2296,2995,2836,1,1,1,0.7175,0.9359375,0.88625
1928,5200,5200,5200,2296,2995,2836,1,1,1,0.7175,0.9359375,0.88625
1929,5200,5200,5200,2296,2995,2836,1,1,1,0.7175,0.9359375,0.88625
1930,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1931,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1932,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1933,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1934,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1935,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1936,5200,5200,5200,2296,2600,2836,1,1,1,0.7175,0.8125,0.88625
1937,5200,5200,5200,2296,3000,2636,1,1,1,0.7175,0.9375,0.82375
1938,5200,5200,5200,2296,3000,2636,1,1,1,0.7175,0.9375,0.82375
1939,5200,5200,5200,2436,3000,2636,1,1,1,0.76125,0.9375,0.82375
1940,5200,5200,5200,2436,3000,2636,1,1,1,0.76125,0.9375,0.82375
1941,5200,5200,5200,2436,3000,2636,1,1,1,0.76125,0.9375,0.82375
1942,5200,5200,5200,2436,2995,2636,1,1,1,0.76125,0.9359375,0.82375
1943,5200,5200,5200,2436,2795,2636,1,1,1,0.76125,0.8734375,0.82375
1944,5200,5200,5200,2476,2795,2486,1,1,1,0.77375,0.8734375,0.776875
1945,5200,5200,5200,2476,2795,2486,1,1,1,0.77375,0.8734375,0.776875
1946,5200,5200,5200,2346,2795,2486,1,1,1,0.733125,0.8734375,0.776875
1947,5200,5200,5200,2346,2795,2486,1,1,1,0.733125,0.8734375,0.776875
1948,5200,5200,5200,2346,2795,2486,1,1,1,0.733125,0.8734375,0.776875
1949,5200,5200,5200,2346,2795,2486,1,1,1,0.733125,0.8734375,0.776875
1950,5200,5200,5200,2346,2795,2486,1,1,1,0.733125,0.8734375,0.776875
1951,5200,5200,5200,2236,2995,2686,1,1,1,0.69875,0.9359375,0.839375
1952,5200,5200,5200,2236,2995,2686,1,1,1,0.69875,0.9359375,0.839375
1953,5200,5200,5200,2236,2995,2686,1,1,1,0.69875,0.9359375,0.839375
1954,5200,5200,5200,2236,3000,2686,1,1,1,0.69875,0.9375,0.839375
1955,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1956,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1957,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1958,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1959,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1960,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1961,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1962,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1963,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1964,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1965,5200,5200,5200,2236,3195,2686,1,1,1,0.69875,0.9984375,0.839375
1966,5200,5200,5200,2236,2995,2686,1,1,1,0.69875,0.9359375,0.839375
1967,5200,5200,5200,2236,2795,2686,1,1,1,0.69875,0.8734375,0.839375
1968,5200,5200,5200,2276,2795,2536,1,1,1,0.71125,0.8734375,0.7925
1969,5200,5200,5200,2276,2795,2536,1,1,1,0.71125,0.8734375,0.7925
1970,5200,5200,5200,2276,2895,2536,1,1,1,0.71125,0.9046875,0.7925
1971,5200,5200,5200,2276,2895,2536,1,1,1,0.71125,0.9046875,0.7925
1972,5200,5200,5200,2276,2895,2536,1,1,1,0.71125,0.9046875,0.7925
1973,5200,5200,5200,2276,2795,2536,1,1,1,0.71125,0.8734375,0.7925
1974,5200,5200,5200,2276,2795,2536,1,1,1,0.71125,0.8734375,0.7925
1975,5200,5200,5200,2286,2995,2736,1,1,1,0.714375,0.9359375,0.855
1976,5200,5200,5200,2286,2995,2736,1,1,1,0.714375,0.9359375,0.855
1977,5200,5200,5200,2286,2995,2736,1,1,1,0.714375,0.9359375,0.855
1978,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1979,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1980,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1981,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1982,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1983,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1984,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1985,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1986,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1987,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1988,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1989,5200,5200,5200,2286,3000,2736,1,1,1,0.714375,0.9375,0.855
1990,5200,5200,5200,2276,2995,2736,1,1,1,0.71125,0.9359375,0.855
1991,5200,5200,5200,2276,2795,2736,1,1,1,0.71125,0.8734375,0.855
1992,5200,5200,5200,2076,2795,2536,1,1,1,0.64875,0.8734375,0.7925
1993,5200,5200,5200,2076,2795,2536,1,1,1,0.64875,0.8734375,0.7925
1994,5200,5200,5200,2076,2895,2536,1,1,1,0.64875,0.9046875,0.7925
1995,5200,5200,5200,2076,2895,2536,1,1,1,0.64875,0.9046875,0.7925
1996,5200,5200,5200,2076,2895,2536,1,1,1,0.64875,0.9046875,0.7925
1997,5200,5200,5200,2076,2795,2536,1,1,1,0.64875,0.8734375,0.7925
1998,5200,5200,5200,2076,2795,2536,1,1,1,0.64875,0.8734375,0.7925
1999,5200,5200,5200,2496,2995,2536,1,1,1,0.78,0.9359375,0.7925
2000,5200,5200,5200,2496,2995,2536,1,1,1,0.78,0.9359375,0.7925
2001,5200,5200,5200,2496,2995,2536,1,1,1,0.78,0.9359375,0.7925
2002,5200,5200,5200,2496,3195,2536,1,1,1,0.78,0.9984375,0.7925
2003,5200,5200,5200,2496,3195,2536,1,1,1,0.78,0.9984375,0.7925
2004,5200,5200,5200,2086,3200,2536,1,1,1,0.651875,1,0.7925
2005,5200,5200,5200,2496,3200,2536,1,1,1,0.78,1,0.7925
2006,5200,5200,5200,2496,3200,2536,1,1,1,0.78,1,0.7925
2007,5200,5200,5200,2496,3200,2536,1,1,1,0.78,1,0.7925
2008,5200,5200,5200,2496,3195,2536,1,1,1,0.78,0.9984375,0.7925
2009,5200,5200,5200,2496,3195,2536,1,1,1,0.78,0.9984375,0.7925
2010,5200,5200,5200,2086,3195,2536,1,1,1,0.651875,0.9984375,0.7925
2011,5200,5200,5200,2086,3195,2536,1,1,1,0.651875,0.9984375,0.7925
2012,5200,5200,5200,2086,3195,2536,1,1,1,0.651875,0.9984375,0.7925
2013,5200,5200,5200,2086,3195,2536,1,1,1,0.651875,0.9984375,0.7925
2014,5200,5200,5200,2076,2995,2536,1,1,1,0.64875,0.9359375,0.7925
2015,5200,5200,5200,2076,2795,2536,1,1,1,0.64875,0.8734375,0.7925
2016,5200,5200,5200,2076,2895,2536,1,1,1,0.64875,0.9046875,0.7925
2017,5200,5200,5200,2076,2850,2536,1,1,1,0.64875,0.890625,0.7925
2018,5200,5200,5200,2076,2850,2536,1,1,1,0.64875,0.890625,0.7925
2019,5200,5200,5200,2076,2850,2536,1,1,1,0.64875,0.890625,0.7925
2020,5200,5200,5200,2076,2850,2536,1,1,1,0.64875,0.890625,0.7925
2021,5200,5200,5200,2126,2850,2536,1,1,1,0.664375,0.890625,0.7925
2022,5200,5200,5200,2076,2850,2536,1,1,1,0.64875,0.890625,0.7925
2023,5200,5200,5200,2086,2850,2536,1,1,1,0.651875,0.890625,0.7925
2024,5200,5200,5200,2086,2850,2536,1,1,1,0.651875,0.890625,0.7925
2025,5200,5200,5200,2086,2850,2536,1,1,1,0.651875,0.890625,0.7925
2026,5200,5200,5200,2086,2850,2536,1,1,1,0.651875,0.890625,0.7925
2027,5200,5200,5200,2086,2850,2536,1,1,1,0.651875,0.890625,0.7925
2028,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2029,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2030,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2031,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2032,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2033,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2034,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2035,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2036,5200,5200,5200,2086,3000,2536,1,1,1,0.651875,0.9375,0.7925
2037,5200,5200,5200,2086,3200,2536,1,1,1,0.651875,1,0.7925
2038,5200,5200,5200,2076,3095,2536,1,1,1,0.64875,0.9671875,0.7925
2039,5200,5200,5200,2076,2895,2636,1,1,1,0.64875,0.9046875,0.82375
2040,5200,5200,5200,2126,2895,2636,1,1,1,0.664375,0.9046875,0.82375
2041,5200,5200,5200,2076,2895,2636,1,1,1,0.64875,0.9046875,0.82375
2042,5200,5200,5200,2076,2895,2636,1,1,1,0.64875,0.9046875,0.82375
2043,5200,5200,5200,2076,2895,2636,1,1,1,0.64875,0.9046875,0.82375
2044,5200,5200,5200,2076,2895,2636,1,1,1,0.64875,0.9046875,0.82375
2045,5200,5200,5200,2126,2695,2636,1,1,1,0.664375,0.8421875,0.82375
2046,5200,5200,5200,2126,2695,2536,1,1,1,0.664375,0.8421875,0.7925
2047,5200,5200,5200,2086,2695,2536,1,1,1,0.651875,0.8421875,0.7925
2048,5200,5200,5200,2086,2695,2536,1,1,1,0.651875,0.8421875,0.7925
2049,5200,5200,5200,2086,2695,2536,1,1,1,0.651875,0.8421875,0.7925
2050,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2051,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2052,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2053,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2054,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2055,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2056,5200,5200,5200,2086,2495,2936,1,1,1,0.651875,0.7796875,0.9175
2057,5200,5200,5200,2286,2495,2936,1,1,1,0.714375,0.7796875,0.9175
2058,5200,5200,5200,2286,2495,2936,1,1,1,0.714375,0.7796875,0.9175
2059,5200,5200,5200,2086,2400,2936,1,1,1,0.651875,0.75,0.9175
2060,5200,5200,5200,2086,2400,2936,1,1,1,0.651875,0.75,0.9175
2061,5200,5200,5200,2286,2400,2936,1,1,1,0.714375,0.75,0.9175
2062,5200,5200,5200,2276,2400,2936,1,1,1,0.71125,0.75,0.9175
2063,5200,5200,5200,2276,2400,2536,1,1,1,0.71125,0.75,0.7925
2064,5200,5200,5200,2176,2000,2536,1,1,1,0.68,0.625,0.7925
2065,5200,5200,5200,2126,2000,2536,1,1,1,0.664375,0.625,0.7925
2066,5200,5200,5200,2126,2000,2536,1,1,1,0.664375,0.625,0.7925
2067,5200,5200,5200,2126,2000,2536,1,1,1,0.664375,0.625,0.7925
2068,5200,5200,5200,2126,2000,2536,1,1,1,0.664375,0.625,0.7925
2069,5200,5200,5200,2176,2000,2536,1,1,1,0.68,0.625,0.7925
2070,5200,5200,5200,2176,2000,2536,1,1,1,0.68,0.625,0.7925
2071,5200,5200,5200,2136,2000,2536,1,1,1,0.6675,0.625,0.7925
2072,5200,5200,5200,2086,2000,2536,1,1,1,0.651875,0.625,0.7925
2073,5200,5200,5200,2086,2000,2536,1,1,1,0.651875,0.625,0.7925
2074,5200,5200,5200,2086,2000,2536,1,1,1,0.651875,0.625,0.7925
2075,5200,5200,5200,2086,2000,2536,1,1,1,0.651875,0.625,0.7925
2076,5200,5200,5200,2086,2400,2536,1,1,1,0.651875,0.75,0.7925
2077,5200,5200,5200,2086,2400,2536,1,1,1,0.651875,0.75,0.7925
2078,5200,5200,5200,2086,2400,2536,1,1,1,0.651875,0.75,0.7925
2079,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2080,5200,5200,5200,2086,2495,2536,1,1,1,0.651875,0.7796875,0.7925
2081,5200,5200,5200,2286,2495,2936,1,1,1,0.714375,0.7796875,0.9175
2082,5200,5200,5200,2286,2495,2936,1,1,1,0.714375,0.7796875,0.9175
2083,5200,5200,5200,2086,2495,2936,1,1,1,0.651875,0.7796875,0.9175
2084,5200,5200,5200,2000,2495,2936,1,1,1,0.625,0.7796875,0.9175
2085,5200,5200,5200,2000,2495,2600,1,1,1,0.625,0.7796875,0.8125
2086,5200,5200,5200,2000,2400,2600,1,1,1,0.625,0.75,0.8125
2087,5200,5200,5200,2000,2495,2550,1,1,1,0.625,0.7796875,0.796875
2088,1200,5200,5200,1200,2495,2450,0.230769231,1,1,0.375,0.7796875,0.765625
2089,1200,5200,5200,1200,2495,2250,0.230769231,1,1,0.375,0.7796875,0.703125
2090,1200,5200,5200,1200,2495,2250,0.230769231,1,1,0.375,0.7796875,0.703125
