,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
2062,3805,503,3610,1810,1810,1910,0.89740566,0.110988526,0.796557811,0.947643979,0.947643979,1
2063,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2064,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2065,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2066,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2067,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2068,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2069,3275,503,3610,1910,1910,1910,0.77240566,0.110988526,0.796557811,1,1,1
2070,3275,503,4140,1910,1910,1810,0.77240566,0.110988526,0.913503972,1,1,0.947643979
2071,3758,503,4140,1810,1910,1810,0.886320755,0.110988526,0.913503972,0.947643979,1,0.947643979
2072,3008,503,4140,1810,1910,1810,0.709433962,0.110988526,0.913503972,0.947643979,1,0.947643979
2073,2258,503,4140,1810,1910,1810,0.53254717,0.110988526,0.913503972,0.947643979,1,0.947643979
2074,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2075,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2076,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2077,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2078,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2079,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2080,1508,503,4140,1810,1910,1810,0.355660377,0.110988526,0.913503972,0.947643979,1,0.947643979
2081,2258,503,4140,1810,1910,1810,0.53254717,0.110988526,0.913503972,0.947643979,1,0.947643979
2082,3008,503,4140,1810,1910,1810,0.709433962,0.110988526,0.913503972,0.947643979,1,0.947643979
2083,3758,503,4140,1810,1910,1810,0.886320755,0.110988526,0.913503972,0.947643979,1,0.947643979
2084,3805,503,4140,1810,1910,1810,0.89740566,0.110988526,0.913503972,0.947643979,1,0.947643979
2085,3805,503,4140,1810,1910,1810,0.89740566,0.110988526,0.913503972,0.947643979,1,0.947643979
2086,3805,503,3610,1810,1910,1910,0.89740566,0.110988526,0.796557811,0.947643979,1,1
2087,3263,503,3844,1910,1910,1910,0.769575472,0.110988526,0.848190644,1,1,1
2088,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2089,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2090,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2091,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2092,2258,503,3844,1910,1910,1910,0.53254717,0.110988526,0.848190644,1,1,1
2093,1508,503,3844,1910,1910,1910,0.355660377,0.110988526,0.848190644,1,1,1
2094,1508,503,3897,1910,1910,1810,0.355660377,0.110988526,0.85988526,1,1,0.947643979
2095,1508,503,3897,1910,1910,1810,0.355660377,0.110988526,0.85988526,1,1,0.947643979
2096,1508,503,3897,1910,1910,1810,0.355660377,0.110988526,0.85988526,1,1,0.947643979
2097,1253,503,3897,1910,1910,1810,0.295518868,0.110988526,0.85988526,1,1,0.947643979
2098,503,503,3897,1910,1910,1810,0.118632075,0.110988526,0.85988526,1,1,0.947643979
2099,503,503,3897,1910,1910,1810,0.118632075,0.110988526,0.85988526,1,1,0.947643979
2100,503,503,4415,1910,1910,1810,0.118632075,0.110988526,0.974183583,1,1,0.947643979
2101,503,503,4415,1910,1910,1810,0.118632075,0.110988526,0.974183583,1,1,0.947643979
2102,503,503,4415,1910,1910,1810,0.118632075,0.110988526,0.974183583,1,1,0.947643979
2103,503,503,4415,1910,1910,1810,0.118632075,0.110988526,0.974183583,1,1,0.947643979
2104,503,503,4415,1910,1910,1810,0.118632075,0.110988526,0.974183583,1,1,0.947643979
2105,1253,503,4016,1910,1910,1810,0.295518868,0.110988526,0.886142983,1,1,0.947643979
2106,2003,503,4016,1910,1910,1810,0.47240566,0.110988526,0.886142983,1,1,0.947643979
2107,2753,503,4016,1910,1910,1810,0.649292453,0.110988526,0.886142983,1,1,0.947643979
2108,3275,503,4016,1910,1910,1810,0.77240566,0.110988526,0.886142983,1,1,0.947643979
2109,3275,503,4016,1910,1910,1810,0.77240566,0.110988526,0.886142983,1,1,0.947643979
2110,3275,503,3490,1910,1910,1910,0.77240566,0.110988526,0.770079435,1,1,1
2111,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2112,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2113,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2114,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2115,2513,503,3844,1910,1910,1910,0.592688679,0.110988526,0.848190644,1,1,1
2116,3263,1253,3844,1910,1910,1910,0.769575472,0.276478376,0.848190644,1,1,1
2117,3275,2003,3844,1910,1910,1910,0.77240566,0.441968226,0.848190644,1,1,1
2118,3805,2011,4432,1810,1810,1810,0.89740566,0.443733451,0.977934687,0.947643979,0.947643979,0.947643979
2119,3805,2011,4432,1810,1810,1810,0.89740566,0.443733451,0.977934687,0.947643979,0.947643979,0.947643979
2120,3805,2011,4432,1810,1810,1810,0.89740566,0.443733451,0.977934687,0.947643979,0.947643979,0.947643979
2121,3805,2761,4432,1810,1810,1810,0.89740566,0.609223301,0.977934687,0.947643979,0.947643979,0.947643979
2122,3805,3511,4432,1810,1810,1810,0.89740566,0.774713151,0.977934687,0.947643979,0.947643979,0.947643979
2123,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2124,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2125,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2126,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2127,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2128,3805,4240,4432,1810,1810,1810,0.89740566,0.935569285,0.977934687,0.947643979,0.947643979,0.947643979
2129,3805,4240,4405,1810,1810,1810,0.89740566,0.935569285,0.971977052,0.947643979,0.947643979,0.947643979
2130,3805,4240,4405,1810,1810,1810,0.89740566,0.935569285,0.971977052,0.947643979,0.947643979,0.947643979
2131,3805,4240,4405,1810,1810,1810,0.89740566,0.935569285,0.971977052,0.947643979,0.947643979,0.947643979
2132,3805,4240,4405,1810,1810,1810,0.89740566,0.935569285,0.971977052,0.947643979,0.947643979,0.947643979
2133,3805,4240,4405,1810,1810,1810,0.89740566,0.935569285,0.971977052,0.947643979,0.947643979,0.947643979
2134,3275,3710,3865,1910,1910,1910,0.77240566,0.818623124,0.85282436,1,1,1
2135,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2136,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2137,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2138,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2139,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2140,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2141,3275,3476,3947,1910,1910,1910,0.77240566,0.766990291,0.870917917,1,1,1
2142,3805,4330,3982,1810,1810,1810,0.89740566,0.955428067,0.878640777,0.947643979,0.947643979,0.947643979
2143,3805,4491,3982,1810,1810,1810,0.89740566,0.990953222,0.878640777,0.947643979,0.947643979,0.947643979
2144,3805,4491,3982,1810,1810,1810,0.89740566,0.990953222,0.878640777,0.947643979,0.947643979,0.947643979
2145,3805,4491,3982,1810,1810,1810,0.89740566,0.990953222,0.878640777,0.947643979,0.947643979,0.947643979
2146,3805,4491,3982,1810,1810,1810,0.89740566,0.990953222,0.878640777,0.947643979,0.947643979,0.947643979
2147,3805,4491,3982,1810,1810,1810,0.89740566,0.990953222,0.878640777,0.947643979,0.947643979,0.947643979
2148,3805,4491,4119,1810,1810,1810,0.89740566,0.990953222,0.908870256,0.947643979,0.947643979,0.947643979
2149,3805,4491,4119,1810,1810,1810,0.89740566,0.990953222,0.908870256,0.947643979,0.947643979,0.947643979
2150,3805,4491,4119,1810,1810,1810,0.89740566,0.990953222,0.908870256,0.947643979,0.947643979,0.947643979
2151,3805,4491,4119,1810,1810,1810,0.89740566,0.990953222,0.908870256,0.947643979,0.947643979,0.947643979
2152,3805,4491,4019,1810,1810,1810,0.89740566,0.990953222,0.886804943,0.947643979,0.947643979,0.947643979
2153,4105,4491,3997,1810,1810,1810,0.968160377,0.990953222,0.881950574,0.947643979,0.947643979,0.947643979
2154,4105,4491,3997,1810,1810,1810,0.968160377,0.990953222,0.881950574,0.947643979,0.947643979,0.947643979
2155,4105,4491,3997,1810,1810,1810,0.968160377,0.990953222,0.881950574,0.947643979,0.947643979,0.947643979
2156,4105,4491,3997,1810,1810,1810,0.968160377,0.990953222,0.881950574,0.947643979,0.947643979,0.947643979
2157,4105,4330,3997,1810,1810,1810,0.968160377,0.955428067,0.881950574,0.947643979,0.947643979,0.947643979
2158,3575,3476,3476,1910,1910,1910,0.843160377,0.766990291,0.766990291,1,1,1
2159,3575,3944,3944,1910,1910,1910,0.843160377,0.870255958,0.870255958,1,1,1
2160,3575,3944,3944,1910,1910,1910,0.843160377,0.870255958,0.870255958,1,1,1
2161,3575,3944,3944,1910,1910,1910,0.843160377,0.870255958,0.870255958,1,1,1
2162,3575,3944,3562,1910,1910,1910,0.843160377,0.870255958,0.785966461,1,1,1
2163,3575,3944,3562,1910,1910,1910,0.843160377,0.870255958,0.785966461,1,1,1
2164,3575,3944,3562,1910,1910,1910,0.843160377,0.870255958,0.785966461,1,1,1
2165,3575,3944,3604,1910,1910,1910,0.843160377,0.870255958,0.795233892,1,1,1
2166,4105,4264,2830,1810,1810,1810,0.968160377,0.94086496,0.624448367,0.947643979,0.947643979,0.947643979
2167,4105,4264,2055,1810,1810,1810,0.968160377,0.94086496,0.453442189,0.947643979,0.947643979,0.947643979
2168,4105,4264,1280,1810,1810,1810,0.968160377,0.94086496,0.282436011,0.947643979,0.947643979,0.947643979
2169,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2170,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2171,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2172,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2173,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2174,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2175,4105,4264,503,1810,1810,1810,0.968160377,0.94086496,0.110988526,0.947643979,0.947643979,0.947643979
2176,4105,4264,1280,1810,1810,1810,0.968160377,0.94086496,0.282436011,0.947643979,0.947643979,0.947643979
2177,4105,4264,2055,1810,1810,1810,0.968160377,0.94086496,0.453442189,0.947643979,0.947643979,0.947643979
2178,4105,4264,2830,1810,1810,1810,0.968160377,0.94086496,0.624448367,0.947643979,0.947643979,0.947643979
2179,4105,4264,3604,1810,1810,1810,0.968160377,0.94086496,0.795233892,0.947643979,0.947643979,0.947643979
2180,4105,4264,4240,1810,1810,1810,0.968160377,0.94086496,0.935569285,0.947643979,0.947643979,0.947643979
2181,4105,4264,3562,1810,1810,1810,0.968160377,0.94086496,0.785966461,0.947643979,0.947643979,0.947643979
2182,3575,3944,2787,1910,1910,1910,0.843160377,0.870255958,0.614960282,1,1,1
2183,3575,3944,2011,1910,1910,1910,0.843160377,0.870255958,0.443733451,1,1,1
2184,3575,3944,2011,1910,1910,1910,0.843160377,0.870255958,0.443733451,1,1,1
2185,3575,3944,2011,1910,1910,1910,0.843160377,0.870255958,0.443733451,1,1,1
2186,3575,3944,2011,1910,1910,1910,0.843160377,0.870255958,0.443733451,1,1,1
2187,3575,3944,1782,1910,1910,1910,0.843160377,0.870255958,0.393203883,1,1,1
2188,3575,3944,1005,1910,1910,1910,0.843160377,0.870255958,0.221756399,1,1,1
2189,3575,3944,1005,1910,1910,1910,0.843160377,0.870255958,0.221756399,1,1,1
2190,4105,4532,1005,1810,1810,1910,0.968160377,1,0.221756399,0.947643979,0.947643979,1
2191,4105,4532,1005,1810,1810,1910,0.968160377,1,0.221756399,0.947643979,0.947643979,1
2192,4105,4532,1005,1810,1810,1910,0.968160377,1,0.221756399,0.947643979,0.947643979,1
2193,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2194,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2195,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2196,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2197,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2198,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2199,4105,4532,503,1810,1810,1910,0.968160377,1,0.110988526,0.947643979,0.947643979,1
2200,4105,4532,1281,1810,1810,1910,0.968160377,1,0.282656664,0.947643979,0.947643979,1
2201,4105,4532,2055,1810,1810,1910,0.968160377,1,0.453442189,0.947643979,0.947643979,1
2202,4105,4532,2829,1810,1810,1910,0.968160377,1,0.624227714,0.947643979,0.947643979,1
2203,4240,4532,3604,1810,1810,1910,1,1,0.795233892,0.947643979,0.947643979,1
2204,4240,4532,3710,1810,1810,1910,1,1,0.818623124,0.947643979,0.947643979,1
2205,4240,4532,3562,1810,1810,1910,1,1,0.785966461,0.947643979,0.947643979,1
2206,3710,3944,2787,1910,1910,1910,0.875,0.870255958,0.614960282,1,1,1
2207,3710,3944,2011,1910,1910,1910,0.875,0.870255958,0.443733451,1,1,1
2208,3710,3944,2011,1910,1910,1910,0.875,0.870255958,0.443733451,1,1,1
2209,3710,3944,2011,1910,1910,1910,0.875,0.870255958,0.443733451,1,1,1
2210,3710,3944,2011,1910,1910,1910,0.875,0.870255958,0.443733451,1,1,1
2211,3710,3944,2011,1910,1910,1910,0.875,0.870255958,0.443733451,1,1,1
2212,3710,3944,2787,1910,1910,1910,0.875,0.870255958,0.614960282,1,1,1
2213,3710,3503,3440,1910,1910,1910,0.875,0.772947926,0.759046778,1,1,1
2214,4240,2753,2694,1810,1810,1810,1,0.607458076,0.594439541,0.947643979,0.947643979,0.947643979
2215,4240,2003,2390,1810,1810,1810,1,0.441968226,0.527360989,0.947643979,0.947643979,0.947643979
2216,4240,1253,2390,1810,1810,1810,1,0.276478376,0.527360989,0.947643979,0.947643979,0.947643979
2217,4240,503,2390,1810,1810,1810,1,0.110988526,0.527360989,0.947643979,0.947643979,0.947643979
2218,4240,503,2390,1810,1810,1810,1,0.110988526,0.527360989,0.947643979,0.947643979,0.947643979
2219,4240,503,2390,1810,1810,1810,1,0.110988526,0.527360989,0.947643979,0.947643979,0.947643979
2220,4240,503,2549,1810,1810,1810,1,0.110988526,0.562444837,0.947643979,0.947643979,0.947643979
2221,4240,503,2549,1810,1810,1810,1,0.110988526,0.562444837,0.947643979,0.947643979,0.947643979
2222,4240,503,2549,1810,1810,1810,1,0.110988526,0.562444837,0.947643979,0.947643979,0.947643979
2223,4240,503,2549,1810,1810,1810,1,0.110988526,0.562444837,0.947643979,0.947643979,0.947643979
2224,4240,1253,2549,1810,1810,1810,1,0.276478376,0.562444837,0.947643979,0.947643979,0.947643979
2225,4240,2003,2272,1810,1810,1810,1,0.441968226,0.501323919,0.947643979,0.947643979,0.947643979
2226,4240,2753,2272,1810,1810,1810,1,0.607458076,0.501323919,0.947643979,0.947643979,0.947643979
2227,4240,3503,2272,1810,1810,1810,1,0.772947926,0.501323919,0.947643979,0.947643979,0.947643979
2228,3758,4240,2272,1810,1810,1810,0.886320755,0.935569285,0.501323919,0.947643979,0.947643979,0.947643979
2229,3008,3511,2272,1810,1810,1810,0.709433962,0.774713151,0.501323919,0.947643979,0.947643979,0.947643979
2230,2258,2761,1946,1910,1910,1910,0.53254717,0.609223301,0.429390997,1,1,1
2231,1508,2011,2173,1910,1910,1910,0.355660377,0.443733451,0.479479259,1,1,1
2232,1508,2011,2173,1910,1910,1910,0.355660377,0.443733451,0.479479259,1,1,1
2233,1508,2011,2173,1910,1910,1910,0.355660377,0.443733451,0.479479259,1,1,1
2234,1508,2011,2173,1910,1910,1910,0.355660377,0.443733451,0.479479259,1,1,1
2235,1508,2011,2173,1910,1910,1910,0.355660377,0.443733451,0.479479259,1,1,1
2236,1508,1508,2173,1910,1910,1910,0.355660377,0.332744925,0.479479259,1,1,1
2237,1508,1508,2173,1910,1910,1910,0.355660377,0.332744925,0.479479259,1,1,1
2238,1508,1508,2467,1810,1910,1810,0.355660377,0.332744925,0.54435128,0.947643979,1,0.947643979
2239,1508,1508,2467,1810,1910,1810,0.355660377,0.332744925,0.54435128,0.947643979,1,0.947643979
2240,1253,1253,2467,1810,1910,1810,0.295518868,0.276478376,0.54435128,0.947643979,1,0.947643979
2241,503,503,2467,1810,1910,1810,0.118632075,0.110988526,0.54435128,0.947643979,1,0.947643979
2242,503,503,2467,1810,1910,1810,0.118632075,0.110988526,0.54435128,0.947643979,1,0.947643979
2243,503,503,2467,1810,1910,1810,0.118632075,0.110988526,0.54435128,0.947643979,1,0.947643979
2244,503,503,2415,1810,1910,1810,0.118632075,0.110988526,0.532877317,0.947643979,1,0.947643979
2245,503,503,2415,1810,1910,1810,0.118632075,0.110988526,0.532877317,0.947643979,1,0.947643979
2246,503,503,2415,1810,1910,1810,0.118632075,0.110988526,0.532877317,0.947643979,1,0.947643979
2247,503,503,2415,1810,1910,1810,0.118632075,0.110988526,0.532877317,0.947643979,1,0.947643979
2248,503,1253,2615,1810,1910,1810,0.118632075,0.276478376,0.577007944,0.947643979,1,0.947643979
2249,503,2003,2749,1810,1910,1810,0.118632075,0.441968226,0.606575463,0.947643979,1,0.947643979
2250,503,2011,2749,1810,1910,1810,0.118632075,0.443733451,0.606575463,0.947643979,1,0.947643979
2251,503,2011,2749,1810,1910,1810,0.118632075,0.443733451,0.606575463,0.947643979,1,0.947643979
2252,503,2011,2749,1810,1910,1810,0.118632075,0.443733451,0.606575463,0.947643979,1,0.947643979
2253,503,2011,2749,1810,1910,1810,0.118632075,0.443733451,0.606575463,0.947643979,1,0.947643979
2254,503,2011,2406,1910,1910,1910,0.118632075,0.443733451,0.530891439,1,1,1
2255,350,2011,2373,1910,1910,1910,0.08254717,0.443733451,0.523609885,1,1,1
2256,350,2011,2373,1910,1910,1910,0.08254717,0.443733451,0.523609885,1,1,1
2257,350,2011,2373,1910,1910,1910,0.08254717,0.443733451,0.523609885,1,1,1
2258,350,2011,2373,1910,1910,1910,0.08254717,0.443733451,0.523609885,1,1,1
2259,350,2011,2373,1910,1910,1910,0.08254717,0.443733451,0.523609885,1,1,1
2260,350,2761,2373,1910,1910,1910,0.08254717,0.609223301,0.523609885,1,1,1
2261,350,3511,2373,1910,1910,1910,0.08254717,0.774713151,0.523609885,1,1,1
2262,350,4002,2631,1910,1810,1810,0.08254717,0.883053839,0.580538394,1,0.947643979,0.947643979
2263,350,3903,2631,1910,1810,1810,0.08254717,0.861209179,0.580538394,1,0.947643979,0.947643979
2264,350,3903,2631,1910,1810,1810,0.08254717,0.861209179,0.580538394,1,0.947643979,0.947643979
2265,350,3903,2631,1910,1810,1810,0.08254717,0.861209179,0.580538394,1,0.947643979,0.947643979
2266,350,3903,2631,1910,1810,1810,0.08254717,0.861209179,0.580538394,1,0.947643979,0.947643979
2267,350,3903,2631,1910,1810,1810,0.08254717,0.861209179,0.580538394,1,0.947643979,0.947643979
2268,350,3903,2723,1910,1810,1810,0.08254717,0.861209179,0.600838482,1,0.947643979,0.947643979
2269,350,3903,2723,1910,1810,1810,0.08254717,0.861209179,0.600838482,1,0.947643979,0.947643979
2270,350,3903,2723,1910,1810,1810,0.08254717,0.861209179,0.600838482,1,0.947643979,0.947643979
2271,350,3903,2723,1910,1810,1810,0.08254717,0.861209179,0.600838482,1,0.947643979,0.947643979
2272,350,3903,2723,1910,1810,1810,0.08254717,0.861209179,0.600838482,1,0.947643979,0.947643979
2273,350,3903,2667,1910,1810,1810,0.08254717,0.861209179,0.588481906,1,0.947643979,0.947643979
2274,350,3903,2667,1910,1810,1810,0.08254717,0.861209179,0.588481906,1,0.947643979,0.947643979
2275,350,3903,2667,1910,1810,1810,0.08254717,0.861209179,0.588481906,1,0.947643979,0.947643979
2276,350,3903,2667,1910,1810,1810,0.08254717,0.861209179,0.588481906,1,0.947643979,0.947643979
2277,350,3903,2667,1910,1810,1810,0.08254717,0.861209179,0.588481906,1,0.947643979,0.947643979
